step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,644,In,0.891602,1.0,0.446017,0.0,0.8,0.95
2,279,In the,0.041138,0.488037,0.475563,0.029546,0.8,0.95
3,1917,In the world,0.202881,0.424561,0.371042,-0.104521,0.8,0.95
4,315,In the world of,0.115967,0.444336,0.41232,0.041278,0.8,0.95
5,15161,In the world of Cloud,1.504883,0.329102,0.02138,-0.39094,0.8,0.95
6,72012,In the world of Cloudhaven,0.335938,0.484131,0.383078,0.361699,0.8,0.95
7,11,"In the world of Cloudhaven,",0.000217,0.36792,0.36787,-0.015208,0.8,0.95
8,279,"In the world of Cloudhaven, the",1.271484,0.561523,0.11791,-0.24996,0.8,0.95
9,7434,"In the world of Cloudhaven, the concept",1.174805,0.304688,0.082282,-0.035628,0.8,0.95
10,315,"In the world of Cloudhaven, the concept of",-0.0,0.42749,0.42749,0.345209,0.8,0.95
11,24128,"In the world of Cloudhaven, the concept of gravity",0.131104,0.214478,0.197006,-0.230484,0.8,0.95
12,374,"In the world of Cloudhaven, the concept of gravity is",0.507324,0.405029,0.277357,0.08035,0.8,0.95
13,539,"In the world of Cloudhaven, the concept of gravity is not",1.255859,0.454834,0.099923,-0.177434,0.8,0.95
14,264,"In the world of Cloudhaven, the concept of gravity is not a",0.844727,0.669922,0.318308,0.218385,0.8,0.95
15,8521,"In the world of Cloudhaven, the concept of gravity is not a fixed",0.57373,0.67334,0.433308,0.115001,0.8,0.95
16,6926,"In the world of Cloudhaven, the concept of gravity is not a fixed constant",0.94043,0.501465,0.208448,-0.22486,0.8,0.95
17,11,"In the world of Cloudhaven, the concept of gravity is not a fixed constant,",0.549316,0.558594,0.36794,0.159492,0.8,0.95
18,719,"In the world of Cloudhaven, the concept of gravity is not a fixed constant, but",0.055664,0.516602,0.498734,0.130794,0.8,0.95
19,4856,"In the world of Cloudhaven, the concept of gravity is not a fixed constant, but rather",0.523438,0.81543,0.550227,0.051493,0.8,0.95
20,264,"In the world of Cloudhaven, the concept of gravity is not a fixed constant, but rather a",0.003397,0.572754,0.571545,0.021318,0.8,0.95
21,296,"In the world of Cloudhaven, the concept of gravity is not a fixed constant, but rather a m",1.356445,0.30249,0.047549,-0.523996,0.8,0.95
22,5164,"In the world of Cloudhaven, the concept of gravity is not a fixed constant, but rather a malle",0.000164,0.216064,0.216042,0.168493,0.8,0.95
