step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,644,In,1.308594,1.0,0.186925,0.0,0.8,0.95
2,279,In the,1.3e-05,0.418945,0.418942,0.232017,0.8,0.95
3,3363,In the city,0.62207,0.419922,0.257616,-0.161326,0.8,0.95
4,315,In the city of,0.000133,0.353271,0.353242,0.095626,0.8,0.95
5,13862,In the city of Mem,1.158203,0.211426,0.059277,-0.293965,0.8,0.95
6,11015,In the city of Memoria,0.150024,0.299316,0.271416,0.212138,0.8,0.95
7,11,"In the city of Memoria,",0.000211,0.280762,0.280725,0.009309,0.8,0.95
8,279,"In the city of Memoria, the",0.503418,0.53125,0.36508,0.084355,0.8,0.95
9,7434,"In the city of Memoria, the concept",1.117188,0.373779,0.114321,-0.250758,0.8,0.95
10,315,"In the city of Memoria, the concept of",-0.0,0.456543,0.456543,0.342222,0.8,0.95
11,11667,"In the city of Memoria, the concept of currency",0.675293,0.216675,0.125762,-0.330781,0.8,0.95
12,574,"In the city of Memoria, the concept of currency was",0.574707,0.443115,0.284885,0.159123,0.8,0.95
13,6656,"In the city of Memoria, the concept of currency was turned",1.053711,0.43335,0.149632,-0.135253,0.8,0.95
14,389,"In the city of Memoria, the concept of currency was turned on",0.441895,0.464355,0.33686,0.187228,0.8,0.95
15,1202,"In the city of Memoria, the concept of currency was turned on its",-0.0,0.550293,0.550293,0.213433,0.8,0.95
16,2010,"In the city of Memoria, the concept of currency was turned on its head",0.000146,0.226562,0.226542,-0.323751,0.8,0.95
17,13,"In the city of Memoria, the concept of currency was turned on its head.",0.002041,0.353516,0.353067,0.126525,0.8,0.95
18,12361,"In the city of Memoria, the concept of currency was turned on its head. Instead",0.32959,0.329834,0.262289,-0.090779,0.8,0.95
19,315,"In the city of Memoria, the concept of currency was turned on its head. Instead of",-0.0,0.475098,0.475098,0.212809,0.8,0.95
20,79531,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging",0.648926,0.627441,0.374457,-0.100641,0.8,0.95
21,19289,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins",1.231445,0.435547,0.102293,-0.272164,0.8,0.95
22,323,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and",0.664062,0.370361,0.217548,0.115256,0.8,0.95
23,19123,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills",0.049988,0.311279,0.301611,0.084063,0.8,0.95
24,11,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills,",0.037689,0.272461,0.266081,-0.035531,0.8,0.95
25,279,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the",1.130859,0.700684,0.208354,-0.057727,0.8,0.95
26,10495,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens",1.113281,0.348389,0.107401,-0.100952,0.8,0.95
27,315,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of",0.771484,0.179077,0.093236,-0.014165,0.8,0.95
28,13862,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Mem",0.128296,0.103271,0.095039,0.001803,0.8,0.95
29,11015,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria",0.000843,0.041626,0.041604,-0.053435,0.8,0.95
30,31207,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded",0.072021,0.305176,0.291519,0.249915,0.8,0.95
31,19459,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories",0.199097,0.439941,0.385518,0.093999,0.8,0.95
32,13,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories.",0.017456,0.35376,0.349923,-0.035595,0.8,0.95
33,7357,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every",1.524414,0.405273,0.02141,-0.328513,0.8,0.95
34,1421,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every rec",1.458984,0.220093,0.020575,-0.000835,0.8,0.95
35,1947,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection",0.01384,0.221191,0.219289,0.198715,0.8,0.95
36,11,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection,",0.019135,0.481445,0.475721,0.256432,0.8,0.95
37,912,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no",1.108398,0.355469,0.110662,-0.365059,0.8,0.95
38,5030,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter",1.9e-05,0.418213,0.418208,0.307546,0.8,0.95
39,1268,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how",0.000966,0.703125,0.702703,0.284495,0.8,0.95
40,2466,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big",0.332275,0.268799,0.213304,-0.489399,0.8,0.95
41,477,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or",6e-06,0.424316,0.424315,0.211011,0.8,0.95
42,2678,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small",6.6e-05,0.25,0.24999,-0.174325,0.8,0.95
43,11,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small,",2e-06,0.362793,0.362793,0.112803,0.8,0.95
44,574,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was",0.372559,0.436035,0.3351,-0.027692,0.8,0.95
45,264,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a",0.770508,0.633301,0.330112,-0.004988,0.8,0.95
46,15525,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable",0.324219,0.733887,0.586046,0.255934,0.8,0.95
47,38983,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity",0.074158,0.350098,0.333966,-0.25208,0.8,0.95
48,13,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity.",0.502441,0.221802,0.152559,-0.181408,0.8,0.95
49,9029,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People",1.170898,0.3125,0.08515,-0.067409,0.8,0.95
50,1053,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would",0.145142,0.647461,0.589072,0.503922,0.8,0.95
51,9762,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather",1.351562,0.348633,0.05586,-0.533212,0.8,0.95
52,520,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at",0.744629,0.432129,0.232198,0.176338,0.8,0.95
53,279,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the",0.026245,0.754883,0.742573,0.510374,0.8,0.95
54,3363,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city",0.516602,0.505371,0.343156,-0.399417,0.8,0.95
55,596,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's",0.059265,0.573242,0.552133,0.208978,0.8,0.95
56,11495,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous",1.197266,0.719727,0.18432,-0.367814,0.8,0.95
57,14171,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory",0.481689,0.615723,0.431443,0.247123,0.8,0.95
58,8152,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market",0.658691,0.402832,0.237966,-0.193477,0.8,0.95
59,11,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market,",0.374512,0.460938,0.353679,0.115713,0.8,0.95
60,1405,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where",0.186523,0.433594,0.383343,0.029664,0.8,0.95
61,814,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they",0.595703,0.423828,0.266956,-0.116387,0.8,0.95
62,1053,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would",0.109741,0.678711,0.632432,0.365476,0.8,0.95
63,3703,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would bar",1.504883,0.227173,0.014758,-0.617674,0.8,0.95
64,466,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter",0.001146,0.25,0.249822,0.235064,0.8,0.95
65,323,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and",0.349854,0.33667,0.263486,0.013664,0.8,0.95
66,305,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and h",1.148438,0.301025,0.086224,-0.177261,0.8,0.95
67,351,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and hag",0.003754,0.220947,0.220432,0.134208,0.8,0.95
68,3491,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle",0.001019,0.171753,0.171644,-0.048788,0.8,0.95
69,369,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for",0.57666,0.384521,0.246748,0.075104,0.8,0.95
70,279,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the",0.396973,0.748535,0.563907,0.317159,0.8,0.95
71,19459,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories",1.027344,0.421387,0.152405,-0.411502,0.8,0.95
72,814,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they",0.110229,0.38623,0.359778,0.207373,0.8,0.95
73,12974,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired",0.399902,0.289795,0.217789,-0.141989,0.8,0.95
74,382,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

",0.319336,0.101562,0.081411,-0.136378,0.8,0.95
75,65661,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Cit",1.311523,0.127319,0.023567,-0.057844,0.8,0.95
76,24604,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen",0.238281,0.247559,0.210907,0.18734,0.8,0.95
77,220,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen ",0.431641,0.331787,0.242804,0.031897,0.8,0.95
78,12901,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345",0.695801,0.415527,0.235884,-0.00692,0.8,0.95
79,11,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345,",1.472656,0.309326,0.026289,-0.209596,0.8,0.95
80,264,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a",0.966797,0.391602,0.156365,0.130076,0.8,0.95
81,3995,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young",1.055664,0.65332,0.224794,0.068429,0.8,0.95
82,5333,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman",0.937012,0.435547,0.181972,-0.042822,0.8,0.95
83,7086,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named",0.015671,0.331787,0.328557,0.146584,0.8,0.95
84,362,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named A",0.914062,0.333252,0.143985,-0.184571,0.8,0.95
85,4298,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria",0.003967,0.248901,0.248288,0.104303,0.8,0.95
86,11,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria,",1.5e-05,0.445801,0.445797,0.197509,0.8,0.95
87,574,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was",0.924805,0.454102,0.193169,-0.252628,0.8,0.95
88,264,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a",0.855957,0.51709,0.242083,0.048914,0.8,0.95
89,26611,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled",0.961914,0.556641,0.223953,-0.01813,0.8,0.95
90,14171,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory",0.907227,0.583496,0.254584,0.030632,0.8,0.95
91,67531,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader",1.181641,0.24646,0.06551,-0.189074,0.8,0.95
92,13,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader.",0.004887,0.402344,0.401122,0.335612,0.8,0.95
93,3005,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She",0.026428,0.2854,0.280714,-0.120408,0.8,0.95
94,1047,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had",0.261719,0.609863,0.51069,0.229976,0.8,0.95
95,264,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had a",1.167969,0.435547,0.119471,-0.39122,0.8,0.95
96,11005,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had a talent",1.460938,0.376465,0.034736,-0.084735,0.8,0.95
97,369,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had a talent for",4e-06,0.394531,0.39453,0.359794,0.8,0.95
98,60508,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had a talent for extracting",1.337891,0.376953,0.0636,-0.33093,0.8,0.95
99,323,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had a talent for extracting and",0.368164,0.325928,0.251371,0.187771,0.8,0.95
100,2917,"In the city of Memoria, the concept of currency was turned on its head. Instead of exchanging coins and bills, the citizens of Memoria traded memories. Every recollection, no matter how big or small, was a valuable commodity. People would gather at the city's famous Memory Market, where they would barter and haggle for the memories they desired.

Citizen 345, a young woman named Aria, was a skilled Memory Trader. She had a talent for extracting and cur",1.348633,0.215576,0.034934,-0.216437,0.8,0.95
