step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,8586,Here,1.422852,1.0,0.115933,0.0,0.8,0.95
2,374,Here is,0.374512,0.577637,0.443222,0.32729,0.8,0.95
3,264,Here is a,0.336182,0.688477,0.544667,0.101444,0.8,0.95
4,6520,Here is a ha,0.605469,0.21106,0.131659,-0.413007,0.8,0.95
5,39342,Here is a haiku,2e-06,0.241943,0.241943,0.110284,0.8,0.95
6,59624,Here is a haiku rewritten,0.710938,0.498291,0.278181,0.036238,0.8,0.95
7,304,Here is a haiku rewritten in,0.15271,0.472412,0.427588,0.149407,0.8,0.95
8,6498,Here is a haiku rewritten in English,0.228271,0.456787,0.392,-0.035588,0.8,0.95
9,11,"Here is a haiku rewritten in English,",4.1e-05,0.490479,0.490466,0.098467,0.8,0.95
10,12633,"Here is a haiku rewritten in English, Tag",0.000196,0.237793,0.237764,-0.252702,0.8,0.95
11,32051,"Here is a haiku rewritten in English, Tagalog",3e-06,0.232544,0.232544,-0.005221,0.8,0.95
12,11,"Here is a haiku rewritten in English, Tagalog,",0.000909,0.55127,0.550958,0.318415,0.8,0.95
13,323,"Here is a haiku rewritten in English, Tagalog, and",0.000267,0.580078,0.579982,0.029024,0.8,0.95
14,452,"Here is a haiku rewritten in English, Tagalog, and N",7.3e-05,0.208008,0.207998,-0.371984,0.8,0.95
15,27793,"Here is a haiku rewritten in English, Tagalog, and Nahu",0.006836,0.27002,0.268873,0.060874,0.8,0.95
16,60435,"Here is a haiku rewritten in English, Tagalog, and Nahuatl",0.004845,0.085022,0.084766,-0.184107,0.8,0.95
17,1473,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

",0.202759,0.220215,0.192472,0.107706,0.8,0.95
18,18902,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original",0.768555,0.347656,0.18164,-0.010832,0.8,0.95
19,14433,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Ha",0.57666,0.268311,0.172175,-0.009465,0.8,0.95
20,39342,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku",1e-06,0.276367,0.276367,0.104192,0.8,0.95
21,512,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
",0.705078,0.234009,0.131492,-0.144875,0.8,0.95
22,63385,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snow",0.421387,0.304688,0.224914,0.093422,0.8,0.95
23,1517,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowfl",0.140015,0.264893,0.241848,0.016934,0.8,0.95
24,2094,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes",9.8e-05,0.239502,0.239487,-0.002361,0.8,0.95
25,30373,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently",0.199097,0.647461,0.567366,0.327879,0.8,0.95
26,4498,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall",0.01368,0.549316,0.544647,-0.022719,0.8,0.95
27,198,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
",0.550293,0.339111,0.223164,-0.321484,0.8,0.95
28,23610,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blank",0.201904,0.261963,0.2291,0.005936,0.8,0.95
29,11880,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing",0.012131,0.366455,0.363693,0.134593,0.8,0.95
30,279,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the",0.0168,0.77832,0.770196,0.406503,0.8,0.95
31,12688,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter",0.888672,0.498779,0.223372,-0.546824,0.8,0.95
32,6237,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene",0.059418,0.440918,0.42464,0.201268,0.8,0.95
33,198,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
",0.003477,0.284424,0.283809,-0.140831,0.8,0.95
34,50,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
S",1.173828,0.306396,0.082929,-0.20088,0.8,0.95
35,17848,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Seren",0.010338,0.213501,0.21213,0.1292,0.8,0.95
36,488,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity",0.02095,0.181274,0.178915,-0.033215,0.8,0.95
37,596,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's",1.383789,0.59375,0.083246,-0.095669,0.8,0.95
38,305,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's h",0.248047,0.356689,0.301716,0.218471,0.8,0.95
39,1136,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush",8.4e-05,0.205811,0.2058,-0.095917,0.8,0.95
40,271,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

",0.018356,0.108643,0.107403,-0.098396,0.8,0.95
41,23392,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English",0.023819,0.38208,0.376425,0.269022,0.8,0.95
42,39141,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation",1.011719,0.678711,0.252062,-0.124363,0.8,0.95
43,512,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
",0.039062,0.211548,0.206413,-0.045649,0.8,0.95
44,63385,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snow",1.095703,0.308838,0.098581,-0.107832,0.8,0.95
45,1517,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowfl",0.064697,0.424805,0.407728,0.309147,0.8,0.95
46,2094,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes",0.001059,0.293945,0.293752,-0.113976,0.8,0.95
47,4498,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall",1.120117,0.713379,0.21689,-0.076862,0.8,0.95
48,57150,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly",0.765625,0.539551,0.282881,0.065991,0.8,0.95
49,198,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
",0.129517,0.313965,0.288699,0.005818,0.8,0.95
50,31996,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Cover",1.232422,0.298828,0.070001,-0.218698,0.8,0.95
51,287,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering",0.091125,0.768066,0.724579,0.654577,0.8,0.95
52,279,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the",0.304688,0.78418,0.635724,-0.088855,0.8,0.95
53,12688,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter",0.068726,0.633301,0.606258,-0.029466,0.8,0.95
54,18921,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape",1.204102,0.476074,0.119899,-0.486359,0.8,0.95
55,198,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
",0.001225,0.294922,0.294697,0.174798,0.8,0.95
56,85743,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peace",1.272461,0.298828,0.062567,-0.23213,0.8,0.95
57,1285,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful",0.041809,0.496826,0.48392,0.421353,0.8,0.95
58,21847,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence",0.601562,0.290283,0.181784,-0.302136,0.8,0.95
59,31402,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reign",1.038086,0.324951,0.115358,-0.066426,0.8,0.95
60,82,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns",0.05481,0.782227,0.755588,0.64023,0.8,0.95
61,271,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

",0.034943,0.112732,0.110284,-0.645303,0.8,0.95
62,5786,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tag",0.00407,0.22229,0.221728,0.111443,0.8,0.95
63,32051,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog",1.1e-05,0.216553,0.216551,-0.005177,0.8,0.95
64,39141,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation",0.148315,0.590332,0.535931,0.31938,0.8,0.95
65,512,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
",0.045959,0.239136,0.232307,-0.303624,0.8,0.95
66,44,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
M",1.098633,0.282227,0.089573,-0.142734,0.8,0.95
67,8115,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Mali",0.878906,0.141479,0.064218,-0.025355,0.8,0.95
68,275,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit",0.322266,0.434082,0.347164,0.282945,0.8,0.95
69,4415,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na",0.063965,0.471191,0.452465,0.105301,0.8,0.95
70,77168,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga",1.457031,0.933105,0.088361,-0.364104,0.8,0.95
71,719,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga but",1.328125,0.245483,0.042908,-0.045453,0.8,0.95
72,321,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil",0.131836,0.253418,0.232659,0.189751,0.8,0.95
73,7933,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng",0.692871,0.484131,0.27571,0.043051,0.8,0.95
74,379,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng y",1.037109,0.294434,0.104703,-0.171007,0.8,0.95
75,20782,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo",0.075867,0.178955,0.170519,0.065817,0.8,0.95
76,198,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
",0.096924,0.442871,0.4162,0.245681,0.8,0.95
77,45,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
N",1.000977,0.342773,0.129588,-0.286612,0.8,0.95
78,351,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
Nag",1.035156,0.356445,0.127187,-0.002401,0.8,0.95
79,48822,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
Nagbab",1.291992,0.255371,0.050369,-0.076818,0.8,0.95
80,675,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
Nagbabaw",1.353516,0.332031,0.052797,0.002428,0.8,0.95
81,300,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
Nagbabawas",1.101562,0.435547,0.137441,0.084644,0.8,0.95
82,829,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
Nagbabawas sa",0.76123,0.458008,0.24138,0.103938,0.8,0.95
83,97974,"Here is a haiku rewritten in English, Tagalog, and Nahuatl:

Original Haiku:
Snowflakes gently fall
Blanketing the winter scene
Serenity's hush

English Translation:
Snowflakes fall softly
Covering the winter landscape
Peaceful silence reigns

Tagalog Translation:
Maliit na mga butil ng yelo
Nagbabawas sa pang",1.595703,0.45752,0.003904,-0.237475,0.8,0.95
