step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,0.852051,1.0,0.470591,0.0,0.8,0.95
2,19675,The philosophy,0.220093,0.37085,0.320135,-0.150456,0.8,0.95
3,315,The philosophy of,1.1e-05,0.362549,0.362546,0.042411,0.8,0.95
4,19179,The philosophy of measurement,3.2e-05,0.18103,0.181027,-0.18152,0.8,0.95
5,374,The philosophy of measurement is,0.659668,0.442871,0.261349,0.080323,0.8,0.95
6,264,The philosophy of measurement is a,0.017227,0.662109,0.655022,0.393673,0.8,0.95
7,27387,The philosophy of measurement is a fascinating,1.061523,0.62793,0.213771,-0.441251,0.8,0.95
8,8712,The philosophy of measurement is a fascinating topic,0.522949,0.380371,0.256778,0.043007,0.8,0.95
9,430,The philosophy of measurement is a fascinating topic that,0.29248,0.450195,0.368382,0.111604,0.8,0.95
10,1624,The philosophy of measurement is a fascinating topic that del,0.995605,0.222412,0.084827,-0.283555,0.8,0.95
11,2396,The philosophy of measurement is a fascinating topic that delves,2.6e-05,0.298584,0.298579,0.213752,0.8,0.95
12,1139,The philosophy of measurement is a fascinating topic that delves into,0.001965,0.495361,0.494757,0.196177,0.8,0.95
13,279,The philosophy of measurement is a fascinating topic that delves into the,0.000284,0.665527,0.66541,0.170653,0.8,0.95
14,7138,The philosophy of measurement is a fascinating topic that delves into the nature,0.962891,0.388672,0.156138,-0.509272,0.8,0.95
15,315,The philosophy of measurement is a fascinating topic that delves into the nature of,0.000826,0.490234,0.489983,0.333845,0.8,0.95
16,8903,The philosophy of measurement is a fascinating topic that delves into the nature of reality,0.90332,0.399414,0.175237,-0.314746,0.8,0.95
17,11,"The philosophy of measurement is a fascinating topic that delves into the nature of reality,",0.602051,0.428467,0.268188,0.092951,0.8,0.95
18,21063,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception",1.479492,0.371094,0.029962,-0.238226,0.8,0.95
19,11,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception,",-0.0,0.500977,0.500977,0.471015,0.8,0.95
20,323,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and",2e-06,0.72168,0.721679,0.220702,0.8,0.95
21,279,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the",0.364502,0.617188,0.477408,-0.244271,0.8,0.95
22,13693,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits",1.332031,0.349121,0.060175,-0.417233,0.8,0.95
23,315,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of",5.4e-05,0.396484,0.396471,0.336296,0.8,0.95
24,3823,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human",0.870605,0.743652,0.341383,-0.055088,0.8,0.95
25,8830,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding",0.395996,0.25293,0.190697,-0.150686,0.8,0.95
26,13,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding.",0.004841,0.308594,0.307666,0.116968,0.8,0.95
27,578,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding. The",1.185547,0.315186,0.083013,-0.224653,0.8,0.95
28,7434,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding. The concept",0.037933,0.362549,0.354004,0.270991,0.8,0.95
29,315,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding. The concept of",0.00022,0.351318,0.35127,-0.002733,0.8,0.95
30,330,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding. The concept of """,0.799805,0.458252,0.230525,-0.120745,0.8,0.95
31,23604,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding. The concept of ""observ",0.72998,0.312012,0.170495,-0.06003,0.8,0.95
32,2968,"The philosophy of measurement is a fascinating topic that delves into the nature of reality, perception, and the limits of human understanding. The concept of ""observability",0.005749,0.192749,0.192061,0.021566,0.8,0.95
