step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,644,In,0.478516,1.0,0.702682,0.0,0.8,0.95
2,279,In the,0.00126,0.476807,0.476433,-0.226248,0.8,0.95
3,1060,In the year,0.415771,0.356934,0.264726,-0.211708,0.8,0.95
4,220,In the year ,1e-06,0.424561,0.42456,0.159835,0.8,0.95
5,12112,In the year 215,0.158447,0.202026,0.182137,-0.242423,0.8,0.95
6,19,In the year 2154,0.136841,0.254639,0.232988,0.050851,0.8,0.95
7,11,"In the year 2154,",-0.0,0.549316,0.549316,0.316328,0.8,0.95
8,279,"In the year 2154, the",1.108398,0.568848,0.17709,-0.372227,0.8,0.95
9,1917,"In the year 2154, the world",1.210938,0.337158,0.083481,-0.093609,0.8,0.95
10,1047,"In the year 2154, the world had",0.030701,0.637207,0.625052,0.541571,0.8,0.95
11,5616,"In the year 2154, the world had finally",1.407227,0.750488,0.094292,-0.53076,0.8,0.95
12,43939,"In the year 2154, the world had finally cracked",0.272461,0.331055,0.275011,0.180719,0.8,0.95
13,279,"In the year 2154, the world had finally cracked the",4.2e-05,0.533691,0.533678,0.258667,0.8,0.95
14,2082,"In the year 2154, the world had finally cracked the code",0.024353,0.446045,0.439296,-0.094382,0.8,0.95
15,311,"In the year 2154, the world had finally cracked the code to",0.717285,0.384521,0.21315,-0.226146,0.8,0.95
16,33508,"In the year 2154, the world had finally cracked the code to harness",1.431641,0.468506,0.051757,-0.161394,0.8,0.95
17,287,"In the year 2154, the world had finally cracked the code to harnessing",0.13562,0.86084,0.788301,0.736544,0.8,0.95
18,323,"In the year 2154, the world had finally cracked the code to harnessing and",0.327637,0.319336,0.254328,-0.533973,0.8,0.95
19,28672,"In the year 2154, the world had finally cracked the code to harnessing and storing",0.728516,0.306641,0.167839,-0.086489,0.8,0.95
20,3823,"In the year 2154, the world had finally cracked the code to harnessing and storing human",0.700195,0.69873,0.394744,0.226905,0.8,0.95
21,21958,"In the year 2154, the world had finally cracked the code to harnessing and storing human emotions",4.4e-05,0.320312,0.320304,-0.07444,0.8,0.95
22,13,"In the year 2154, the world had finally cracked the code to harnessing and storing human emotions.",0.294189,0.29126,0.23802,-0.082283,0.8,0.95
23,578,"In the year 2154, the world had finally cracked the code to harnessing and storing human emotions. The",1.036133,0.504883,0.179847,-0.058174,0.8,0.95
24,28229,"In the year 2154, the world had finally cracked the code to harnessing and storing human emotions. The invention",1.013672,0.292969,0.108448,-0.071398,0.8,0.95
25,315,"In the year 2154, the world had finally cracked the code to harnessing and storing human emotions. The invention of",0.001147,0.260986,0.2608,0.152352,0.8,0.95
26,279,"In the year 2154, the world had finally cracked the code to harnessing and storing human emotions. The invention of the",1.042969,0.865723,0.304706,0.043906,0.8,0.95
