step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,2170,As,1.530273,1.0,0.049188,0.0,0.8,0.95
2,358,As I,0.491455,0.287842,0.199947,0.150759,0.8,0.95
3,7731,As I sat,0.817383,0.369873,0.182026,-0.017921,0.8,0.95
4,389,As I sat on,0.822754,0.395264,0.193203,0.011176,0.8,0.95
5,279,As I sat on the,0.001852,0.652832,0.652081,0.458878,0.8,0.95
6,11573,As I sat on the beach,0.46582,0.378662,0.269066,-0.383015,0.8,0.95
7,11,"As I sat on the beach,",0.003214,0.631348,0.630087,0.361021,0.8,0.95
8,358,"As I sat on the beach, I",0.961914,0.506348,0.203718,-0.426368,0.8,0.95
9,7846,"As I sat on the beach, I couldn",1.416992,0.238037,0.028463,-0.175256,0.8,0.95
10,956,"As I sat on the beach, I couldn't",0.00152,0.182861,0.182689,0.154226,0.8,0.95
11,1520,"As I sat on the beach, I couldn't help",0.529785,0.310303,0.208159,0.025471,0.8,0.95
12,719,"As I sat on the beach, I couldn't help but",4.2e-05,0.476807,0.476794,0.268635,0.8,0.95
13,1781,"As I sat on the beach, I couldn't help but think",0.952148,0.405273,0.165512,-0.311282,0.8,0.95
14,922,"As I sat on the beach, I couldn't help but think about",0.738281,0.600098,0.324821,0.159308,0.8,0.95
15,856,"As I sat on the beach, I couldn't help but think about my",0.808594,0.600098,0.298604,-0.026217,0.8,0.95
16,20587,"As I sat on the beach, I couldn't help but think about my childhood",1.394531,0.480225,0.064124,-0.23448,0.8,0.95
17,13,"As I sat on the beach, I couldn't help but think about my childhood.",0.569824,0.398682,0.257528,0.193404,0.8,0.95
18,22730,"As I sat on the beach, I couldn't help but think about my childhood. Eu",0.868164,0.318848,0.146855,-0.110673,0.8,0.95
19,757,"As I sat on the beach, I couldn't help but think about my childhood. Eu me",1.349609,0.553223,0.089313,-0.057542,0.8,0.95
20,514,"As I sat on the beach, I couldn't help but think about my childhood. Eu me le",1.056641,0.403564,0.138613,0.049301,0.8,0.95
21,3172,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lemb",0.000212,0.295898,0.295859,0.157246,0.8,0.95
22,299,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro",0.134766,0.162598,0.148983,-0.146877,0.8,0.95
23,409,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de",1.003906,0.624512,0.234965,0.085982,0.8,0.95
24,30805,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando",0.389404,0.555176,0.420851,0.185886,0.8,0.95
25,15925,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu",0.455811,0.865234,0.62019,0.19934,0.8,0.95
26,11639,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era",0.070129,0.547363,0.523513,-0.096678,0.8,0.95
27,4543,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um",1.382812,0.733887,0.103339,-0.420174,0.8,0.95
28,7515,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um gar",1.007812,0.243042,0.090852,-0.012487,0.8,0.95
29,2117,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto",0.091736,0.162964,0.153675,0.062823,0.8,0.95
30,11,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto,",0.825195,0.681152,0.33191,0.178235,0.8,0.95
31,31225,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jog",1.243164,0.285156,0.064895,-0.267015,0.8,0.95
32,4988,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando",0.246094,0.227051,0.192333,0.127438,0.8,0.95
33,282,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando f",1.376953,0.283691,0.040979,-0.151354,0.8,0.95
34,1088,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando fute",0.002249,0.241089,0.240752,0.199773,0.8,0.95
35,31146,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol",0.002014,0.407959,0.407448,0.166696,0.8,0.95
36,470,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com",0.42041,0.435547,0.321775,-0.085673,0.8,0.95
37,757,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com me",0.184448,0.5625,0.498035,0.17626,0.8,0.95
38,355,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus",7.6e-05,0.468262,0.46824,-0.029795,0.8,0.95
39,57657,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos",0.029999,0.356689,0.350041,-0.118199,0.8,0.95
40,912,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no",1.407227,0.349121,0.043864,-0.306177,0.8,0.95
41,1370,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no par",0.665039,0.228882,0.134305,0.090441,0.8,0.95
42,593,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque",0.169312,0.223877,0.200325,0.06602,0.8,0.95
43,13,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque.",0.621094,0.304443,0.186956,-0.013369,0.8,0.95
44,320,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (",1.119141,0.486816,0.148303,-0.038653,0.8,0.95
45,40,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I",0.03183,0.287354,0.281671,0.133367,0.8,0.95
46,6227,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I remember",0.021835,0.439941,0.433973,0.152302,0.8,0.95
47,994,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I remember when",0.00449,0.572754,0.571156,0.137183,0.8,0.95
48,358,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I remember when I",5.3e-05,0.639648,0.639627,0.068471,0.8,0.95
49,574,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I remember when I was",0.000243,0.552734,0.552651,-0.086977,0.8,0.95
50,264,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I remember when I was a",0.000139,0.698242,0.698182,0.145531,0.8,0.95
51,8334,"As I sat on the beach, I couldn't help but think about my childhood. Eu me lembro de quando eu era um garoto, jogando futebol com meus amigos no parque. (I remember when I was a boy",0.033264,0.353271,0.34597,-0.352212,0.8,0.95
