step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,8989,Ne,0.559082,1.0,0.652623,0.0,0.8,0.95
2,4269,Neural,8.4e-05,0.274414,0.2744,-0.378223,0.8,0.95
3,14488,Neural networks,0.005013,0.232666,0.231941,-0.042458,0.8,0.95
4,11,"Neural networks,",0.583008,0.479736,0.305955,0.074014,0.8,0.95
5,264,"Neural networks, a",0.590332,0.546875,0.346285,0.040329,0.8,0.95
6,16188,"Neural networks, a fundamental",1.292969,0.668457,0.131441,-0.214844,0.8,0.95
7,3777,"Neural networks, a fundamental component",0.74707,0.541016,0.289887,0.158446,0.8,0.95
8,315,"Neural networks, a fundamental component of",0.012558,0.459961,0.456372,0.166485,0.8,0.95
9,21075,"Neural networks, a fundamental component of artificial",1.046875,0.560059,0.195763,-0.260609,0.8,0.95
10,11478,"Neural networks, a fundamental component of artificial intelligence",0.000401,0.40918,0.409078,0.213315,0.8,0.95
11,11,"Neural networks, a fundamental component of artificial intelligence,",0.716309,0.335693,0.186287,-0.222791,0.8,0.95
12,4128,"Neural networks, a fundamental component of artificial intelligence, draw",0.290527,0.459717,0.376731,0.190444,0.8,0.95
13,5199,"Neural networks, a fundamental component of artificial intelligence, draw significant",0.60791,0.625977,0.389535,0.012804,0.8,0.95
14,20343,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration",0.000705,0.436768,0.436576,0.047041,0.8,0.95
15,505,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from",1e-06,0.436523,0.436523,-5.3e-05,0.8,0.95
16,279,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the",0.192505,0.631348,0.555832,0.119309,0.8,0.95
17,6070,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure",0.656738,0.349121,0.206661,-0.349171,0.8,0.95
18,323,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and",7.1e-05,0.378662,0.378645,0.171985,0.8,0.95
19,734,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function",0.272461,0.380371,0.315978,-0.062667,0.8,0.95
20,315,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of",4e-06,0.422607,0.422606,0.106628,0.8,0.95
21,24156,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological",0.155029,0.655273,0.592154,0.169548,0.8,0.95
22,35202,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological brains",0.000686,0.366699,0.366543,-0.225611,0.8,0.95
23,13,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological brains.",0.000686,0.36792,0.367763,0.00122,0.8,0.95
24,578,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological brains. The",0.986328,0.396484,0.153503,-0.21426,0.8,0.95
25,7434,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological brains. The concept",1.119141,0.346191,0.105463,-0.048039,0.8,0.95
26,315,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological brains. The concept of",0.008202,0.291504,0.290018,0.184555,0.8,0.95
27,30828,"Neural networks, a fundamental component of artificial intelligence, draw significant inspiration from the structure and function of biological brains. The concept of neural",0.971191,0.581055,0.230426,-0.059593,0.8,0.95
