step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,29012,Sym,0.379883,1.0,0.763966,0.0,0.8,0.95
2,33342,Symmetry,1.8e-05,0.294189,0.294186,-0.469779,0.8,0.95
3,15061,Symmetry breaking,0.028076,0.582031,0.571878,0.277692,0.8,0.95
4,374,Symmetry breaking is,0.72168,0.427734,0.235936,-0.335942,0.8,0.95
5,264,Symmetry breaking is a,0.0065,0.620117,0.617613,0.381676,0.8,0.95
6,16188,Symmetry breaking is a fundamental,0.289795,0.651367,0.534082,-0.08353,0.8,0.95
7,7434,Symmetry breaking is a fundamental concept,0.011536,0.435303,0.432183,-0.101899,0.8,0.95
8,304,Symmetry breaking is a fundamental concept in,0.056,0.381104,0.367843,-0.06434,0.8,0.95
9,2225,Symmetry breaking is a fundamental concept in both,1.204102,0.775879,0.195405,-0.172438,0.8,0.95
10,19320,Symmetry breaking is a fundamental concept in both particle,0.001925,0.490234,0.489648,0.294243,0.8,0.95
11,22027,Symmetry breaking is a fundamental concept in both particle physics,2.6e-05,0.44873,0.448723,-0.040925,0.8,0.95
12,323,Symmetry breaking is a fundamental concept in both particle physics and,-0.0,0.435547,0.435547,-0.013176,0.8,0.95
13,56754,Symmetry breaking is a fundamental concept in both particle physics and cosm,6.6e-05,0.318848,0.318835,-0.116712,0.8,0.95
14,2508,Symmetry breaking is a fundamental concept in both particle physics and cosmology,1e-06,0.196167,0.196167,-0.122668,0.8,0.95
15,11,"Symmetry breaking is a fundamental concept in both particle physics and cosmology,",0.668945,0.643066,0.375783,0.179616,0.8,0.95
16,5737,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing",0.873535,0.364258,0.166554,-0.209229,0.8,0.95
17,264,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing a",2.5e-05,0.716309,0.716297,0.549743,0.8,0.95
18,16996,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing a crucial",0.018356,0.546387,0.540155,-0.176143,0.8,0.95
19,3560,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing a crucial role",2.4e-05,0.469482,0.469475,-0.07068,0.8,0.95
20,304,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing a crucial role in",-0.0,0.489014,0.489014,0.019538,0.8,0.95
21,279,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing a crucial role in the",0.251709,0.580566,0.489768,0.000755,0.8,0.95
22,18488,"Symmetry breaking is a fundamental concept in both particle physics and cosmology, playing a crucial role in the formation",0.143555,0.456787,0.416044,-0.073725,0.8,0.95
