step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,0.817383,1.0,0.492132,0.0,0.8,0.95
2,3363,The city,0.812988,0.354004,0.175183,-0.316948,0.8,0.95
3,574,The city was,0.850586,0.418701,0.197418,0.022235,0.8,0.95
4,90256,The city was bustling,1.573242,0.36377,0.008181,-0.189237,0.8,0.95
5,449,The city was bustling with,0.322998,0.463867,0.370774,0.362593,0.8,0.95
6,5820,The city was bustling with activity,0.934082,0.371338,0.155822,-0.214952,0.8,0.95
7,439,The city was bustling with activity as,0.743164,0.317627,0.170962,0.01514,0.8,0.95
8,279,The city was bustling with activity as the,1.075195,0.433838,0.14401,-0.026952,0.8,0.95
9,7160,The city was bustling with activity as the sun,0.745605,0.206177,0.110661,-0.033349,0.8,0.95
10,6137,The city was bustling with activity as the sun began,0.73584,0.4729,0.256689,0.146028,0.8,0.95
11,311,The city was bustling with activity as the sun began to,0.019257,0.605469,0.598224,0.341536,0.8,0.95
12,743,The city was bustling with activity as the sun began to set,0.437744,0.339355,0.247056,-0.351169,0.8,0.95
13,389,The city was bustling with activity as the sun began to set on,0.524902,0.33252,0.224072,-0.022984,0.8,0.95
14,2500,The city was bustling with activity as the sun began to set on another,0.84375,0.486328,0.23137,0.007298,0.8,0.95
15,1938,The city was bustling with activity as the sun began to set on another day,0.831055,0.384033,0.185733,-0.045637,0.8,0.95
16,13,The city was bustling with activity as the sun began to set on another day.,0.477051,0.248413,0.174781,-0.010951,0.8,0.95
17,2030,The city was bustling with activity as the sun began to set on another day. But,1.325195,0.555176,0.09805,-0.076732,0.8,0.95
18,65904,The city was bustling with activity as the sun began to set on another day. But amidst,0.337402,0.38501,0.304296,0.206247,0.8,0.95
19,279,The city was bustling with activity as the sun began to set on another day. But amidst the,0.001057,0.573242,0.572866,0.268569,0.8,0.95
20,28013,The city was bustling with activity as the sun began to set on another day. But amidst the chaos,1.158203,0.347656,0.097472,-0.475394,0.8,0.95
21,11,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos,",0.010933,0.366699,0.364208,0.266737,0.8,0.95
22,264,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a",1.129883,0.39917,0.118938,-0.24527,0.8,0.95
23,44797,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar",0.331543,0.617188,0.490047,0.371109,0.8,0.95
24,25885,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon",0.03775,0.362793,0.354283,-0.135764,0.8,0.95
25,574,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was",1.119141,0.554688,0.168979,-0.185304,0.8,0.95
26,922,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about",0.556152,0.246338,0.161214,-0.007765,0.8,0.95
27,311,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to",6.6e-05,0.24939,0.249379,0.088165,0.8,0.95
28,12446,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur",1.054688,0.30127,0.103843,-0.145536,0.8,0.95
29,13,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur.",0.093994,0.383057,0.360685,0.256842,0.8,0.95
30,7357,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every",1.036133,0.237061,0.084444,-0.276241,0.8,0.95
31,1938,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day",0.184937,0.393066,0.3479,0.263456,0.8,0.95
32,11,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day,",0.660645,0.698242,0.411627,0.063727,0.8,0.95
33,2085,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without",0.770508,0.269043,0.14024,-0.271386,0.8,0.95
34,3775,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail",0.032715,0.219238,0.214782,0.074541,0.8,0.95
35,11,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail,",3e-06,0.480713,0.480712,0.26593,0.8,0.95
36,24128,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail, gravity",0.841309,0.327148,0.156137,-0.324575,0.8,0.95
37,1053,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail, gravity would",0.193359,0.65918,0.579985,0.423849,0.8,0.95
38,32616,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail, gravity would cease",0.752441,0.337891,0.179921,-0.400065,0.8,0.95
39,311,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail, gravity would cease to",0.002745,0.504395,0.503534,0.323614,0.8,0.95
40,734,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail, gravity would cease to function",0.931641,0.331055,0.13942,-0.364114,0.8,0.95
41,369,"The city was bustling with activity as the sun began to set on another day. But amidst the chaos, a peculiar phenomenon was about to occur. Every day, without fail, gravity would cease to function for",0.003117,0.401123,0.400346,0.260926,0.8,0.95
