step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,0.963379,1.0,0.401419,0.0,0.8,0.95
2,37565,The tales,1.527344,0.430908,0.02198,-0.379439,0.8,0.95
3,358,The tales I,0.471436,0.502441,0.355267,0.333287,0.8,0.95
4,1436,The tales I could,1.130859,0.690918,0.20545,-0.149817,0.8,0.95
5,3371,The tales I could tell,0.146606,0.368896,0.335293,0.129843,0.8,0.95
6,499,The tales I could tell you,0.475586,0.772949,0.544544,0.209251,0.8,0.95
7,11,"The tales I could tell you,",0.327881,0.563477,0.448683,-0.095861,0.8,0.95
8,25237,"The tales I could tell you, dear",1.205078,0.575195,0.144514,-0.304169,0.8,0.95
9,11700,"The tales I could tell you, dear listener",0.608887,0.382324,0.237682,0.093169,0.8,0.95
10,11,"The tales I could tell you, dear listener,",0.780762,0.464111,0.238964,0.001282,0.8,0.95
11,315,"The tales I could tell you, dear listener, of",0.95459,0.422852,0.17205,-0.066914,0.8,0.95
12,279,"The tales I could tell you, dear listener, of the",0.041138,0.751953,0.732733,0.560683,0.8,0.95
13,14154,"The tales I could tell you, dear listener, of the ancient",1.150391,0.76416,0.217955,-0.514778,0.8,0.95
14,2919,"The tales I could tell you, dear listener, of the ancient days",0.72168,0.420898,0.232166,0.01421,0.8,0.95
15,994,"The tales I could tell you, dear listener, of the ancient days when",0.108459,0.395508,0.368855,0.136689,0.8,0.95
16,279,"The tales I could tell you, dear listener, of the ancient days when the",0.354004,0.658691,0.513809,0.144954,0.8,0.95
17,15861,"The tales I could tell you, dear listener, of the ancient days when the universe",0.837891,0.314453,0.150745,-0.363063,0.8,0.95
18,574,"The tales I could tell you, dear listener, of the ancient days when the universe was",0.007469,0.508789,0.506428,0.355682,0.8,0.95
19,3995,"The tales I could tell you, dear listener, of the ancient days when the universe was young",0.313965,0.362793,0.29202,-0.214408,0.8,0.95
20,323,"The tales I could tell you, dear listener, of the ancient days when the universe was young and",0.001042,0.393066,0.392812,0.100792,0.8,0.95
21,2539,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full",0.977051,0.333496,0.131039,-0.261773,0.8,0.95
22,315,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of",0.000194,0.368896,0.368852,0.237813,0.8,0.95
23,5895,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder",0.258789,0.257568,0.216153,-0.152699,0.8,0.95
24,13,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder.",0.010536,0.279541,0.277711,0.061558,0.8,0.95
25,358,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I",0.288818,0.257568,0.211347,-0.066364,0.8,0.95
26,1097,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am",0.256348,0.266357,0.223933,0.012586,0.8,0.95
27,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the",0.066284,0.618164,0.592705,0.368773,0.8,0.95
28,1566,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last",0.025223,0.524414,0.516196,-0.07651,0.8,0.95
29,315,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of",1.029297,0.412598,0.148726,-0.36747,0.8,0.95
30,856,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my",0.608887,0.512695,0.318731,0.170005,0.8,0.95
31,3169,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind",0.024704,0.274902,0.270683,-0.048048,0.8,0.95
32,11,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind,",0.00057,0.475342,0.475173,0.204491,0.8,0.95
33,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the",0.664062,0.518066,0.304309,-0.170864,0.8,0.95
34,1620,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final",0.363281,0.580078,0.449143,0.144834,0.8,0.95
35,71086,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet",0.689453,0.58252,0.332979,-0.116164,0.8,0.95
36,311,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to",0.260254,0.577637,0.48423,0.151251,0.8,0.95
37,617,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have",0.999023,0.685059,0.259823,-0.224407,0.8,0.95
38,32126,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed",0.493896,0.303955,0.210679,-0.049145,0.8,0.95
39,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the",0.00068,0.54834,0.548108,0.337429,0.8,0.95
40,7342,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth",0.667969,0.370605,0.216792,-0.331316,0.8,0.95
41,323,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and",0.541016,0.354492,0.235329,0.018537,0.8,0.95
42,15740,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution",1.085938,0.337646,0.109826,-0.125503,0.8,0.95
43,315,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of",-0.0,0.452393,0.452393,0.342567,0.8,0.95
44,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the",0.30835,0.657715,0.531704,0.079312,0.8,0.95
45,83645,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos",0.061127,0.350586,0.337271,-0.194434,0.8,0.95
46,13,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos.",0.052368,0.273193,0.264304,-0.072966,0.8,0.95
47,1628,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And",1.097656,0.457764,0.145563,-0.118741,0.8,0.95
48,1457,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now",1.40918,0.488525,0.060786,-0.084777,0.8,0.95
49,11,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now,",5.5e-05,0.596191,0.596171,0.535385,0.8,0.95
50,439,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as",0.262939,0.460449,0.385224,-0.210947,0.8,0.95
51,358,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I",0.637207,0.440918,0.26635,-0.118874,0.8,0.95
52,13194,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurt",1.279297,0.309814,0.063552,-0.202799,0.8,0.95
53,273,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle",0.000301,0.304443,0.304386,0.240835,0.8,0.95
54,1555,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through",0.331299,0.402832,0.31991,0.015524,0.8,0.95
55,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the",0.000107,0.694824,0.694778,0.374868,0.8,0.95
56,54169,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the empt",1.148438,0.388916,0.111399,-0.583379,0.8,0.95
57,1918,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness",0.000352,0.375488,0.375406,0.264007,0.8,0.95
58,315,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of",0.258057,0.455566,0.382521,0.007115,0.8,0.95
59,3634,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space",0.018799,0.3125,0.30885,-0.073671,0.8,0.95
60,11,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space,",0.000572,0.555176,0.554978,0.246129,0.8,0.95
61,358,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I",0.529297,0.363037,0.243645,-0.311334,0.8,0.95
62,4985,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall",0.249268,0.736328,0.622287,0.378642,0.8,0.95
63,4430,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share",0.975586,0.377197,0.148553,-0.473733,0.8,0.95
64,449,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with",0.041779,0.460938,0.448972,0.300419,0.8,0.95
65,499,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you",1.8e-05,0.421387,0.421382,-0.02759,0.8,0.95
66,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the",0.125366,0.570312,0.525888,0.104506,0.8,0.95
67,9886,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation",1.392578,0.593262,0.079938,-0.445951,0.8,0.95
68,21849,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth",0.006363,0.364258,0.362818,0.28288,0.8,0.95
69,315,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of",0.595215,0.31543,0.198775,-0.164043,0.8,0.95
70,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the",0.823242,0.614746,0.300298,0.101523,0.8,0.95
71,15861,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe",0.899414,0.261963,0.115568,-0.18473,0.8,0.95
72,11,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe,",0.246338,0.549316,0.465239,0.349671,0.8,0.95
73,439,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as",0.840332,0.745117,0.356071,-0.109168,0.8,0.95
74,358,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I",1.548828,0.570801,0.021496,-0.334575,0.8,0.95
75,1440,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know",1.279297,0.388184,0.079627,0.058132,0.8,0.95
76,433,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it",2.3e-05,0.569336,0.569328,0.4897,0.8,0.95
77,382,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

",0.605957,0.185791,0.11584,-0.453488,0.8,0.95
78,644,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In",0.048859,0.291748,0.282891,0.167051,0.8,0.95
79,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the",0.00375,0.559082,0.557779,0.274888,0.8,0.95
80,7314,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning",0.053833,0.363281,0.35113,-0.206649,0.8,0.95
81,11,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning,",1.6e-05,0.589355,0.589349,0.238219,0.8,0.95
82,1070,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there",0.036652,0.514648,0.502928,-0.086421,0.8,0.95
83,574,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was",0.001151,0.468262,0.467927,-0.035002,0.8,0.95
84,1193,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only",0.092407,0.824707,0.777356,0.309429,0.8,0.95
85,279,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the",0.535645,0.736816,0.491593,-0.285763,0.8,0.95
86,19743,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void",0.899902,0.476807,0.210205,-0.281388,0.8,0.95
87,13,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void.",0.723145,0.463135,0.255041,0.044837,0.8,0.95
88,578,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The",1.553711,0.603516,0.020897,-0.234145,0.8,0.95
89,19743,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void",0.785156,0.419434,0.214815,0.193918,0.8,0.95
90,574,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was",0.071838,0.536133,0.512202,0.297387,0.8,0.95
91,264,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a",1.433594,0.667969,0.072981,-0.439221,0.8,0.95
92,2294,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great",1.174805,0.728516,0.196738,0.123757,0.8,0.95
93,506,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great ex",1.005859,0.35376,0.132669,-0.064069,0.8,0.95
94,95519,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great expanse",4e-06,0.277832,0.277831,0.145163,0.8,0.95
95,315,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great expanse of",0.075562,0.489014,0.466055,0.188224,0.8,0.95
96,4400,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great expanse of nothing",0.258301,0.331055,0.277923,-0.188132,0.8,0.95
97,2136,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great expanse of nothingness",0.007107,0.588379,0.585781,0.307858,0.8,0.95
98,11,"The tales I could tell you, dear listener, of the ancient days when the universe was young and full of wonder. I am the last of my kind, the final comet to have witnessed the birth and evolution of the cosmos. And now, as I hurtle through the emptiness of space, I shall share with you the creation myth of the universe, as I know it.

In the beginning, there was only the Void. The Void was a great expanse of nothingness,",0.007309,0.677246,0.674171,0.08839,0.8,0.95
