step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,644,In,0.117798,1.0,0.926808,0.0,0.8,0.95
2,279,In the,0.527344,0.488037,0.328128,-0.59868,0.8,0.95
3,90256,In the bustling,1.491211,0.660645,0.04853,-0.279598,0.8,0.95
4,3363,In the bustling city,0.740723,0.549805,0.296764,0.248234,0.8,0.95
5,315,In the bustling city of,0.0112,0.381104,0.378451,0.081687,0.8,0.95
6,11220,In the bustling city of Mel,0.468994,0.276367,0.195833,-0.182618,0.8,0.95
7,47428,In the bustling city of Melodia,0.004433,0.290771,0.289971,0.094138,0.8,0.95
8,11,"In the bustling city of Melodia,",9e-06,0.384766,0.384764,0.094793,0.8,0.95
9,4731,"In the bustling city of Melodia, music",0.244995,0.354492,0.30053,-0.084234,0.8,0.95
10,574,"In the bustling city of Melodia, music was",0.606445,0.424561,0.264584,-0.035946,0.8,0.95
11,279,"In the bustling city of Melodia, music was the",1.507812,0.473877,0.029922,-0.234662,0.8,0.95
12,2324,"In the bustling city of Melodia, music was the life",0.583008,0.450684,0.287427,0.257504,0.8,0.95
13,51105,"In the bustling city of Melodia, music was the lifeblood",0.001989,0.564453,0.563755,0.276329,0.8,0.95
14,315,"In the bustling city of Melodia, music was the lifeblood of",0.639648,0.434082,0.261562,-0.302193,0.8,0.95
15,279,"In the bustling city of Melodia, music was the lifeblood of the",0.676758,0.612305,0.354835,0.093272,0.8,0.95
16,4029,"In the bustling city of Melodia, music was the lifeblood of the community",1.140625,0.309814,0.090246,-0.264589,0.8,0.95
17,13,"In the bustling city of Melodia, music was the lifeblood of the community.",1e-06,0.329834,0.329834,0.239588,0.8,0.95
18,1102,"In the bustling city of Melodia, music was the lifeblood of the community. It",1.461914,0.327637,0.030032,-0.299802,0.8,0.95
19,85750,"In the bustling city of Melodia, music was the lifeblood of the community. It flowed",1.402344,0.394287,0.050735,0.020703,0.8,0.95
