step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,12805,Once,0.990234,1.0,0.384733,0.0,0.8,0.95
2,5304,Once upon,0.027359,0.432861,0.425503,0.04077,0.8,0.95
3,264,Once upon a,-0.0,0.352539,0.352539,-0.072964,0.8,0.95
4,892,Once upon a time,0.000474,0.218628,0.218563,-0.133976,0.8,0.95
5,11,"Once upon a time,",0.007919,0.65625,0.653021,0.434457,0.8,0.95
6,304,"Once upon a time, in",0.016769,0.442627,0.438015,-0.215006,0.8,0.95
7,264,"Once upon a time, in a",0.000264,0.643555,0.643449,0.205434,0.8,0.95
8,2678,"Once upon a time, in a small",0.117126,0.767578,0.711718,0.068269,0.8,0.95
9,50548,"Once upon a time, in a small puppet",1.297852,0.634766,0.12289,-0.588828,0.8,0.95
10,27803,"Once upon a time, in a small puppet theater",0.442139,0.543945,0.394515,0.271624,0.8,0.95
11,11,"Once upon a time, in a small puppet theater,",0.17395,0.454834,0.405675,0.01116,0.8,0.95
12,1070,"Once upon a time, in a small puppet theater, there",0.422363,0.643555,0.474667,0.068992,0.8,0.95
13,12439,"Once upon a time, in a small puppet theater, there lived",0.688477,0.444092,0.254121,-0.220547,0.8,0.95
14,264,"Once upon a time, in a small puppet theater, there lived a",2e-05,0.568848,0.568841,0.31472,0.8,0.95
15,50548,"Once upon a time, in a small puppet theater, there lived a puppet",0.47998,0.547363,0.384124,-0.184717,0.8,0.95
16,7086,"Once upon a time, in a small puppet theater, there lived a puppet named",0.002838,0.231934,0.231525,-0.152599,0.8,0.95
17,1254,"Once upon a time, in a small puppet theater, there lived a puppet named Wh",1.404297,0.212891,0.027135,-0.204389,0.8,0.95
18,5861,"Once upon a time, in a small puppet theater, there lived a puppet named Whims",1.233398,0.287354,0.067139,0.040004,0.8,0.95
19,88,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy",0.00268,0.453857,0.453102,0.385963,0.8,0.95
20,13,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy.",0.013382,0.43042,0.426841,-0.026261,0.8,0.95
21,1254,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy. Wh",0.048706,0.088928,0.086237,-0.340604,0.8,0.95
22,5861,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy. Whims",1e-06,0.159668,0.159668,0.073431,0.8,0.95
23,88,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy. Whimsy",5e-06,0.082947,0.082947,-0.076721,0.8,0.95
24,574,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy. Whimsy was",0.00176,0.500488,0.499941,0.416994,0.8,0.95
25,264,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy. Whimsy was a",0.313721,0.599609,0.48273,-0.017211,0.8,0.95
26,44797,"Once upon a time, in a small puppet theater, there lived a puppet named Whimsy. Whimsy was a peculiar",1.376953,0.537109,0.077586,-0.405144,0.8,0.95
