step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,0.574219,1.0,0.643218,0.0,0.8,0.95
2,19459,The memories,1.430664,0.287598,0.031946,-0.611272,0.8,0.95
3,13,The memories.,1.249023,0.334473,0.074901,0.042955,0.8,0.95
4,578,The memories. The,1.074219,0.345215,0.114801,0.0399,0.8,0.95
5,89248,The memories. The whispers,0.641602,0.359375,0.21611,0.101309,0.8,0.95
6,315,The memories. The whispers of,0.149048,0.394287,0.357773,0.141662,0.8,0.95
7,24863,The memories. The whispers of worship,1.569336,0.329346,0.008206,-0.349566,0.8,0.95
8,11,"The memories. The whispers of worship,",0.402344,0.587891,0.440924,0.432717,0.8,0.95
9,279,"The memories. The whispers of worship, the",0.01622,0.5625,0.556831,0.115907,0.8,0.95
10,33935,"The memories. The whispers of worship, the offerings",1.579102,0.454102,0.008559,-0.548272,0.8,0.95
11,315,"The memories. The whispers of worship, the offerings of",0.471924,0.456299,0.322502,0.313942,0.8,0.95
12,16603,"The memories. The whispers of worship, the offerings of smoke",1.400391,0.294922,0.038307,-0.284195,0.8,0.95
13,323,"The memories. The whispers of worship, the offerings of smoke and",0.004333,0.349854,0.348912,0.310605,0.8,0.95
14,4027,"The memories. The whispers of worship, the offerings of smoke and fire",1.517578,0.298584,0.017042,-0.33187,0.8,0.95
15,11,"The memories. The whispers of worship, the offerings of smoke and fire,",0.383545,0.506836,0.386052,0.36901,0.8,0.95
16,279,"The memories. The whispers of worship, the offerings of smoke and fire, the",0.005264,0.398926,0.397621,0.011569,0.8,0.95
17,67743,"The memories. The whispers of worship, the offerings of smoke and fire, the hym",1.348633,0.10022,0.01624,-0.381381,0.8,0.95
18,4511,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns",0.000832,0.237915,0.237792,0.221552,0.8,0.95
19,315,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of",0.551758,0.43457,0.285588,0.047796,0.8,0.95
20,29488,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise",0.719727,0.336426,0.185979,-0.099609,0.8,0.95
21,13,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise.",0.356445,0.224731,0.17496,-0.011019,0.8,0.95
22,1102,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It",0.470459,0.284424,0.201283,0.026323,0.8,0.95
23,682,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all",1.328125,0.691895,0.120936,-0.080347,0.8,0.95
24,5084,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems",0.691895,0.425537,0.242599,0.121664,0.8,0.95
25,779,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so",0.70166,0.751465,0.423852,0.181252,0.8,0.95
26,29827,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant",0.328369,0.364746,0.290328,-0.133524,0.8,0.95
27,1457,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now",0.2854,0.583496,0.480025,0.189697,0.8,0.95
28,13,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now.",0.69873,0.358887,0.203078,-0.276948,0.8,0.95
29,358,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I",0.514648,0.219116,0.14905,-0.054028,0.8,0.95
30,1097,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am",0.802246,0.234619,0.11767,-0.03138,0.8,0.95
31,735,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am K",1.416992,0.159302,0.019048,-0.098622,0.8,0.95
32,6015,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael",1.037109,0.428467,0.152366,0.133318,0.8,0.95
33,11,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael,",1.390625,0.242432,0.03296,-0.119406,0.8,0.95
34,279,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the",0.894043,0.748535,0.332724,0.299764,0.8,0.95
35,25565,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten",1.237305,0.741211,0.171382,-0.161341,0.8,0.95
36,10087,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god",0.072449,0.475342,0.453944,0.282562,0.8,0.95
37,315,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of",0.000939,0.285645,0.285478,-0.168467,0.8,0.95
38,279,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the",0.504883,0.681641,0.467809,0.182331,0.8,0.95
39,25565,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten",1.494141,0.591309,0.04236,-0.425449,0.8,0.95
40,12098,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands",1.172852,0.369385,0.100202,0.057841,0.8,0.95
41,13,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands.",0.292236,0.345947,0.283131,0.18293,0.8,0.95
42,3092,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My",0.856934,0.271973,0.127163,-0.155969,0.8,0.95
43,8106,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain",1.109375,0.297119,0.092317,-0.034846,0.8,0.95
44,574,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was",1.103516,0.558105,0.175439,0.083122,0.8,0.95
45,3131,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once",0.091187,0.730469,0.689082,0.513643,0.8,0.95
46,13057,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once vast",0.859863,0.380859,0.17738,-0.511702,0.8,0.95
47,11,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once vast,",0.567383,0.461426,0.298757,0.121377,0.8,0.95
48,856,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once vast, my",1.228516,0.328613,0.077776,-0.220981,0.8,0.95
49,2410,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once vast, my power",1.369141,0.287598,0.04294,-0.034837,0.8,0.95
50,69477,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once vast, my power unmatched",1.25293,0.302979,0.067113,0.024173,0.8,0.95
51,13,"The memories. The whispers of worship, the offerings of smoke and fire, the hymns of praise. It all seems so distant now. I am Kael, the forgotten god of the forgotten lands. My domain was once vast, my power unmatched.",0.35791,0.311768,0.242436,0.175323,0.8,0.95
