step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,3923,What,0.605469,1.0,0.623801,0.0,0.8,0.95
2,264,What a,0.103027,0.605957,0.567167,-0.056634,0.8,0.95
3,27387,What a fascinating,0.566895,0.527344,0.341597,-0.22557,0.8,0.95
4,10137,What a fascinating prompt,0.282959,0.39502,0.32557,-0.016026,0.8,0.95
5,0,What a fascinating prompt!,0.11908,0.404297,0.374384,0.048813,0.8,0.95
6,5810,What a fascinating prompt! Here,0.040222,0.283691,0.276602,-0.097782,0.8,0.95
7,596,What a fascinating prompt! Here's,0.040741,0.542969,0.529224,0.252623,0.8,0.95
8,264,What a fascinating prompt! Here's a,0.026031,0.591797,0.582225,0.053001,0.8,0.95
9,33894,What a fascinating prompt! Here's a poem,0.012161,0.44873,0.44534,-0.136885,0.8,0.95
10,430,What a fascinating prompt! Here's a poem that,0.006092,0.537109,0.535076,0.089737,0.8,0.95
11,584,What a fascinating prompt! Here's a poem that we,1.214844,0.30127,0.073864,-0.461213,0.8,0.95
12,4798,What a fascinating prompt! Here's a poem that weaves,8.5e-05,0.193726,0.193715,0.119852,0.8,0.95
13,3871,What a fascinating prompt! Here's a poem that weaves together,0.278564,0.727051,0.601212,0.407496,0.8,0.95
14,20023,What a fascinating prompt! Here's a poem that weaves together Latin,0.393311,0.506836,0.382977,-0.218235,0.8,0.95
15,11,"What a fascinating prompt! Here's a poem that weaves together Latin,",0.000216,0.379639,0.379588,-0.003389,0.8,0.95
16,15155,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian",0.000116,0.421875,0.421845,0.042257,0.8,0.95
17,11,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian,",3.1e-05,0.508789,0.508779,0.086935,0.8,0.95
18,323,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and",0.001822,0.584961,0.584299,0.07552,0.8,0.95
19,6498,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English",6e-06,0.344727,0.344725,-0.239574,0.8,0.95
20,311,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to",0.507324,0.394043,0.269833,-0.074892,0.8,0.95
21,13488,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore",1.52832,0.403076,0.020316,-0.249518,0.8,0.95
22,279,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the",6.9e-05,0.599121,0.599095,0.57878,0.8,0.95
23,21765,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage",0.369629,0.454346,0.349999,-0.249096,0.8,0.95
24,315,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of",-0.0,0.42334,0.42334,0.073341,0.8,0.95
25,892,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time",0.002707,0.257324,0.256891,-0.166448,0.8,0.95
26,1473,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

",0.035553,0.086426,0.084517,-0.172375,0.8,0.95
27,334,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**",1.398438,0.82373,0.107993,0.023476,0.8,0.95
28,644,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**In",1.289062,0.394043,0.078438,-0.029554,0.8,0.95
29,1512,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Incept",1.302734,0.296143,0.056435,-0.022004,0.8,0.95
30,822,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio",0.390869,0.412842,0.312579,0.256144,0.8,0.95
31,57277,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

",0.891602,0.475098,0.211902,-0.100677,0.8,0.95
32,644,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In",1.175781,0.400879,0.108015,-0.103886,0.8,0.95
33,93153,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio",1.431641,0.53125,0.058688,-0.049327,0.8,0.95
34,11,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio,",0.762207,0.780762,0.411004,0.352316,0.8,0.95
35,2798,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio, temp",0.888672,0.238892,0.106985,-0.304019,0.8,0.95
36,355,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio, tempus",0.157104,0.272705,0.246085,0.139101,0.8,0.95
37,1344,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio, tempus fl",1.237305,0.276855,0.064014,-0.182071,0.8,0.95
38,28999,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio, tempus flumen",1.138672,0.2854,0.083481,0.019466,0.8,0.95
39,198,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio, tempus flumen
",1.391602,0.580078,0.078513,-0.004967,0.8,0.95
40,3968,"What a fascinating prompt! Here's a poem that weaves together Latin, Italian, and English to explore the passage of time:

**Inceptio**

In principio, tempus flumen
Fl",0.830566,0.236938,0.114664,0.036151,0.8,0.95
