step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,1.338867,1.0,0.168115,0.0,0.8,0.95
2,11670,The classic,1.067383,0.723145,0.243553,0.075438,0.8,0.95
3,41903,The classic philosophical,0.489014,0.739258,0.514641,0.271087,0.8,0.95
4,5224,The classic philosophical statement,0.084106,0.30957,0.293393,-0.221248,0.8,0.95
5,330,"The classic philosophical statement """,0.120911,0.320068,0.296023,0.00263,0.8,0.95
6,40,"The classic philosophical statement ""I",0.071045,0.252197,0.241065,-0.054958,0.8,0.95
7,1781,"The classic philosophical statement ""I think",0.000165,0.314453,0.314421,0.073356,0.8,0.95
8,11,"The classic philosophical statement ""I think,",8.7e-05,0.539062,0.539034,0.224613,0.8,0.95
9,9093,"The classic philosophical statement ""I think, therefore",7.5e-05,0.467773,0.467752,-0.071282,0.8,0.95
10,358,"The classic philosophical statement ""I think, therefore I",2e-06,0.489258,0.489257,0.021506,0.8,0.95
11,1097,"The classic philosophical statement ""I think, therefore I am",5.8e-05,0.274902,0.274892,-0.214365,0.8,0.95
12,1,"The classic philosophical statement ""I think, therefore I am""",0.0023,0.357666,0.357155,0.082262,0.8,0.95
13,555,"The classic philosophical statement ""I think, therefore I am"" by",1.369141,0.281982,0.042101,-0.315053,0.8,0.95
14,14094,"The classic philosophical statement ""I think, therefore I am"" by Ren",0.001393,0.242798,0.242588,0.200486,0.8,0.95
15,978,"The classic philosophical statement ""I think, therefore I am"" by René",0.000388,0.467529,0.467417,0.224829,0.8,0.95
16,32285,"The classic philosophical statement ""I think, therefore I am"" by René Desc",0.001732,0.202515,0.202297,-0.26512,0.8,0.95
17,472,"The classic philosophical statement ""I think, therefore I am"" by René Descart",4.3e-05,0.203979,0.203974,0.001677,0.8,0.95
18,288,"The classic philosophical statement ""I think, therefore I am"" by René Descartes",1.6e-05,0.094482,0.094481,-0.109493,0.8,0.95
19,0,"The classic philosophical statement ""I think, therefore I am"" by René Descartes!",1.234375,0.356934,0.08318,-0.011302,0.8,0.95
20,6914,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let",0.237061,0.232178,0.197979,0.1148,0.8,0.95
21,596,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's",0.005096,0.399658,0.398393,0.200413,0.8,0.95
22,15025,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate",0.584473,0.329102,0.209587,-0.188805,0.8,0.95
23,433,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it",0.01886,0.545898,0.539501,0.329914,0.8,0.95
24,1139,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into",5.8e-05,0.458252,0.458236,-0.081266,0.8,0.95
25,4330,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into five",0.001069,0.479736,0.479418,0.021182,0.8,0.95
26,15823,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into five languages",0.134399,0.345215,0.316387,-0.163031,0.8,0.95
27,323,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into five languages and",0.318604,0.328125,0.26317,-0.053217,0.8,0.95
28,13488,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into five languages and explore",0.084656,0.362061,0.343016,0.079847,0.8,0.95
29,279,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into five languages and explore the",0.547363,0.706543,0.466251,0.123234,0.8,0.95
30,84889,"The classic philosophical statement ""I think, therefore I am"" by René Descartes! Let's translate it into five languages and explore the nuances",0.019699,0.437012,0.431663,-0.034588,0.8,0.95
