step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,1.289062,1.0,0.19906,0.0,0.8,0.95
2,35825,The eternal,1.458984,0.743164,0.069472,-0.129588,0.8,0.95
3,11008,The eternal cycle,0.708496,0.39502,0.221127,0.151654,0.8,0.95
4,315,The eternal cycle of,1.435547,0.359375,0.038829,-0.182298,0.8,0.95
5,9886,The eternal cycle of creation,1.164062,0.411133,0.113772,0.074943,0.8,0.95
6,323,The eternal cycle of creation and,0.192993,0.429443,0.377947,0.264176,0.8,0.95
7,19814,The eternal cycle of creation and destruction,0.124268,0.282715,0.260886,-0.117061,0.8,0.95
8,13,The eternal cycle of creation and destruction.,0.808594,0.341309,0.169833,-0.091053,0.8,0.95
9,1666,The eternal cycle of creation and destruction. As,0.250732,0.505859,0.427052,0.25722,0.8,0.95
10,358,The eternal cycle of creation and destruction. As I,0.688965,0.395996,0.226479,-0.200573,0.8,0.95
11,11,"The eternal cycle of creation and destruction. As I,",0.790527,0.350098,0.178136,-0.048343,0.8,0.95
12,279,"The eternal cycle of creation and destruction. As I, the",5.9e-05,0.604004,0.603982,0.425846,0.8,0.95
13,15861,"The eternal cycle of creation and destruction. As I, the universe",0.252197,0.404297,0.340944,-0.263038,0.8,0.95
14,11,"The eternal cycle of creation and destruction. As I, the universe,",0.003345,0.494385,0.493357,0.152413,0.8,0.95
15,10772,"The eternal cycle of creation and destruction. As I, the universe, prepare",0.765625,0.460205,0.241281,-0.252076,0.8,0.95
16,311,"The eternal cycle of creation and destruction. As I, the universe, prepare to",0.008926,0.493896,0.491157,0.249876,0.8,0.95
17,3240,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin",0.780273,0.420654,0.216716,-0.274441,0.8,0.95
18,93392,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew",0.234009,0.458252,0.391623,0.174907,0.8,0.95
19,11,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew,",0.000243,0.452881,0.452812,0.061189,0.8,0.95
20,358,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew, I",0.000995,0.497559,0.497251,0.044439,0.8,0.95
21,1097,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew, I am",1.049805,0.438477,0.152467,-0.344784,0.8,0.95
22,10409,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew, I am filled",0.718262,0.402832,0.223056,0.070589,0.8,0.95
23,449,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew, I am filled with",3e-06,0.551758,0.551757,0.328701,0.8,0.95
24,264,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew, I am filled with a",0.030655,0.672852,0.660036,0.108279,0.8,0.95
25,6651,"The eternal cycle of creation and destruction. As I, the universe, prepare to begin anew, I am filled with a mix",0.582031,0.399658,0.255127,-0.404909,0.8,0.95
