step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
1,791,The,1.010742,1.0,0.371991,0.0,0.8,0.95
2,4325,The age,1.415039,0.272705,0.032939,-0.339051,0.8,0.95
3,6418,The age-old,0.003136,0.331787,0.331141,0.298202,0.8,0.95
4,3488,The age-old question,0.244629,0.432617,0.366861,0.03572,0.8,0.95
5,315,The age-old question of,0.058411,0.355225,0.342333,-0.024528,0.8,0.95
6,25917,The age-old question of consciousness,0.090942,0.2771,0.261442,-0.080891,0.8,0.95
7,0,The age-old question of consciousness!,0.078064,0.34375,0.327077,0.065635,0.8,0.95
8,578,The age-old question of consciousness! The,1.103516,0.28418,0.089331,-0.237746,0.8,0.95
9,18052,The age-old question of consciousness! The integration,1.235352,0.390869,0.090851,0.00152,0.8,0.95
10,315,The age-old question of consciousness! The integration of,-0.0,0.431641,0.431641,0.34079,0.8,0.95
11,44122,The age-old question of consciousness! The integration of subjective,0.000289,0.54248,0.542383,0.110742,0.8,0.95
12,3217,The age-old question of consciousness! The integration of subjective experience,0.000381,0.270996,0.270932,-0.271451,0.8,0.95
13,2949,The age-old question of consciousness! The integration of subjective experience within,0.050568,0.401367,0.388756,0.117825,0.8,0.95
14,7106,The age-old question of consciousness! The integration of subjective experience within physical,0.001074,0.578613,0.578227,0.189471,0.8,0.95
15,6067,The age-old question of consciousness! The integration of subjective experience within physical systems,3.6e-05,0.237183,0.237177,-0.34105,0.8,0.95
16,374,The age-old question of consciousness! The integration of subjective experience within physical systems is,0.299805,0.460938,0.375074,0.137897,0.8,0.95
17,264,The age-old question of consciousness! The integration of subjective experience within physical systems is a,0.214355,0.581055,0.503666,0.128592,0.8,0.95
18,6485,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex,1.134766,0.627441,0.185052,-0.318614,0.8,0.95
19,323,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and,0.145996,0.509277,0.46308,0.278028,0.8,0.95
20,62387,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multif,0.811035,0.147949,0.073394,-0.389686,0.8,0.95
21,582,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifac,9.4e-05,0.362793,0.362772,0.289378,0.8,0.95
22,25489,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted,3e-06,0.157593,0.157592,-0.205179,0.8,0.95
23,8712,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic,1.044922,0.376221,0.131961,-0.025632,0.8,0.95
24,430,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that,0.804199,0.509277,0.254803,0.122842,0.8,0.95
25,706,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has,0.035614,0.602539,0.589206,0.334403,0.8,0.95
26,87420,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled,0.97168,0.372314,0.147534,-0.441672,0.8,0.95
27,14248,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists,0.969727,0.411133,0.163415,0.015881,0.8,0.95
28,323,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and,0.377441,0.346924,0.265564,0.102149,0.8,0.95
29,61787,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers,0.007656,0.387207,0.385365,0.119801,0.8,0.95
30,369,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for,0.02179,0.443848,0.437839,0.052473,0.8,0.95
31,24552,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries,0.100586,0.240723,0.225678,-0.21216,0.8,0.95
32,13,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries.,0.000268,0.392578,0.392513,0.166835,0.8,0.95
33,5810,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries. Here,1.027344,0.25293,0.091478,-0.301034,0.8,0.95
34,527,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries. Here are,0.555664,0.499023,0.326734,0.235255,0.8,0.95
35,1063,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries. Here are some,0.002153,0.730469,0.729491,0.402758,0.8,0.95
36,1510,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries. Here are some current,0.372314,0.745605,0.573123,-0.156368,0.8,0.95
37,26018,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries. Here are some current theories,0.029388,0.41626,0.408659,-0.164464,0.8,0.95
38,304,The age-old question of consciousness! The integration of subjective experience within physical systems is a complex and multifaceted topic that has puzzled scientists and philosophers for centuries. Here are some current theories in,1.019531,0.31543,0.115614,-0.293045,0.8,0.95
